GAME_ID,TEAM_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MINUTES_PLAYED,OPP_TEAM_ID,OPP_GAME_DATE,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_PF,OPP_PTS,OPP_PLUS_MINUS,OPP_MINUTES_PLAYED,IS_WIN,POINT_DIFF,IS_HOME,ROLL_HOME_WINRATE_5,ROLL_AWAY_WINRATE_5,ROLL_HOME_WINRATE_10,ROLL_AWAY_WINRATE_10,ROLL_HOME_WINRATE_25,ROLL_AWAY_WINRATE_25,ROLL_HOME_WINRATE_50,ROLL_AWAY_WINRATE_50,ROLL_HOME_WINRATE_100,ROLL_AWAY_WINRATE_100,ROLL_HOME_WINRATE_200,ROLL_AWAY_WINRATE_200,HOME_WIN_STREAK,AWAY_WIN_STREAK,ROLL_HOME_PTS_FOR_5,ROLL_HOME_PTS_AGAINST_5,ROLL_AWAY_PTS_FOR_5,ROLL_AWAY_PTS_AGAINST_5,ROLL_HOME_PTS_FOR_10,ROLL_HOME_PTS_AGAINST_10,ROLL_AWAY_PTS_FOR_10,ROLL_AWAY_PTS_AGAINST_10,ROLL_HOME_PTS_FOR_25,ROLL_HOME_PTS_AGAINST_25,ROLL_AWAY_PTS_FOR_25,ROLL_AWAY_PTS_AGAINST_25,ROLL_HOME_PTS_FOR_50,ROLL_HOME_PTS_AGAINST_50,ROLL_AWAY_PTS_FOR_50,ROLL_AWAY_PTS_AGAINST_50,ROLL_HOME_PTS_FOR_100,ROLL_HOME_PTS_AGAINST_100,ROLL_AWAY_PTS_FOR_100,ROLL_AWAY_PTS_AGAINST_100,ROLL_HOME_PTS_FOR_200,ROLL_HOME_PTS_AGAINST_200,ROLL_AWAY_PTS_FOR_200,ROLL_AWAY_PTS_AGAINST_200,ROLL_PTS_3,ROLL_PTS_5,ROLL_PTS_10,ROLL_PTS_25,ROLL_PTS_50,ROLL_PTS_100,ROLL_PTS_200,ROLL_REB_3,ROLL_REB_5,ROLL_REB_10,ROLL_REB_25,ROLL_REB_50,ROLL_REB_100,ROLL_REB_200,ROLL_AST_3,ROLL_AST_5,ROLL_AST_10,ROLL_AST_25,ROLL_AST_50,ROLL_AST_100,ROLL_AST_200,ROLL_FGM_3,ROLL_FGM_5,ROLL_FGM_10,ROLL_FGM_25,ROLL_FGM_50,ROLL_FGM_100,ROLL_FGM_200,ROLL_FGA_3,ROLL_FGA_5,ROLL_FGA_10,ROLL_FGA_25,ROLL_FGA_50,ROLL_FGA_100,ROLL_FGA_200,ROLL_FG_PCT_3,ROLL_FG_PCT_5,ROLL_FG_PCT_10,ROLL_FG_PCT_25,ROLL_FG_PCT_50,ROLL_FG_PCT_100,ROLL_FG_PCT_200,ROLL_PLUS_MINUS_3,ROLL_PLUS_MINUS_5,ROLL_PLUS_MINUS_10,ROLL_PLUS_MINUS_25,ROLL_PLUS_MINUS_50,ROLL_PLUS_MINUS_100,ROLL_PLUS_MINUS_200,ROLL_WIN_RATIO_3,ROLL_WIN_RATIO_5,ROLL_WIN_RATIO_10,ROLL_WIN_RATIO_25,ROLL_WIN_RATIO_50,ROLL_WIN_RATIO_100,ROLL_WIN_RATIO_200,IS_WIN_SHIFTED,WIN_STREAK,DAYS_SINCE_LAST_GAME,OPP_DAYS_SINCE_LAST_GAME,REST_ADVANTAGE,ROLL_HOME_REST_ADV_5,ROLL_AWAY_REST_ADV_5,ROLL_HOME_REST_ADV_10,ROLL_AWAY_REST_ADV_10,ROLL_HOME_REST_ADV_25,ROLL_AWAY_REST_ADV_25,ROLL_HOME_REST_ADV_50,ROLL_AWAY_REST_ADV_50,ROLL_HOME_REST_ADV_100,ROLL_AWAY_REST_ADV_100,ROLL_HOME_REST_ADV_200,ROLL_AWAY_REST_ADV_200,H2H_LAST_5_DIFF,H2H_LAST_5_WINRATE,H2H_LAST_5_COUNT,H2H_LAST_10_DIFF,H2H_LAST_10_WINRATE,H2H_LAST_10_COUNT,H2H_LAST_25_DIFF,H2H_LAST_25_WINRATE,H2H_LAST_25_COUNT,H2H_LAST_50_DIFF,H2H_LAST_50_WINRATE,H2H_LAST_50_COUNT,H2H_LAST_100_DIFF,H2H_LAST_100_WINRATE,H2H_LAST_100_COUNT,H2H_LAST_200_DIFF,H2H_LAST_200_WINRATE,H2H_LAST_200_COUNT,H2H_LAST_5_PTS_FOR,H2H_LAST_5_PTS_AGAINST,H2H_LAST_5_MARGIN,H2H_LAST_10_PTS_FOR,H2H_LAST_10_PTS_AGAINST,H2H_LAST_10_MARGIN,H2H_LAST_25_PTS_FOR,H2H_LAST_25_PTS_AGAINST,H2H_LAST_25_MARGIN,H2H_LAST_50_PTS_FOR,H2H_LAST_50_PTS_AGAINST,H2H_LAST_50_MARGIN,H2H_LAST_100_PTS_FOR,H2H_LAST_100_PTS_AGAINST,H2H_LAST_100_MARGIN,H2H_LAST_200_PTS_FOR,H2H_LAST_200_PTS_AGAINST,H2H_LAST_200_MARGIN,SEASON,H2H_SEASON_WINS,H2H_SEASON_MATCHES,H2H_SEASON_WINRATE,H2H_WIN_STREAK,ELO_PRE,OPP_ELO_PRE,ELO_PRE_SEASON,OPP_ELO_PRE_SEASON
0020000071,1610612758,2000-11-08,96.0,192.0,10.806000000000001,16.0,40.0,6.5,22.0,36.0,6.534,16.0,72.0,88.0,68.0,28.0,12.0,30.0,42.0,230.0,310.0,480.0,1610612744,2000-11-08,66.0,158.0,11.178,2.0,8.0,2.0,34.0,50.0,8.0,18.0,74.0,92.0,40.0,10.0,6.0,62.0,36.0,168.0,-310.0,480.0,1,62.0,1,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,2,1,158.0,150.0,195.5,187.5,158.0,150.0,195.5,187.5,158.0,150.0,195.5,187.5,158.0,150.0,195.5,187.5,158.0,150.0,195.5,187.5,158.0,150.0,195.5,187.5,180.0,188.0,188.0,188.0,188.0,188.0,188.0,92.0,85.2,85.2,85.2,85.2,85.2,85.2,39.333333333333336,42.4,42.4,42.4,42.4,42.4,42.4,67.33333333333333,68.4,68.4,68.4,68.4,68.4,68.4,174.66666666666666,167.2,167.2,167.2,167.2,167.2,167.2,6.493333333333333,7.986,7.986,7.986,7.986,7.986,7.986,10.0,40.0,40.0,40.0,40.0,40.0,40.0,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6,1,1,2.0,-8888.0,8890.0,8857.0,8899.0,8857.0,8899.0,8857.0,8899.0,8857.0,8899.0,8857.0,8899.0,8857.0,8899.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1511.241120238951,1488.413314654358,1511.241120238951,1488.413314654358
0020000072,1610612751,2000-11-09,76.0,180.0,6.88,16.0,38.0,2.866,20.0,34.0,6.5,22.0,52.0,74.0,52.0,8.0,4.0,24.0,44.0,188.0,-140.0,480.0,1610612765,2000-11-09,82.0,168.0,12.6,16.0,32.0,4.334,36.0,48.0,8.056000000000001,22.0,76.0,98.0,50.0,16.0,6.0,26.0,46.0,216.0,140.0,480.0,0,-28.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2,0,169.0,184.0,194.0,168.0,169.0,184.0,194.0,168.0,169.0,184.0,194.0,168.0,169.0,184.0,194.0,168.0,169.0,184.0,194.0,168.0,169.0,184.0,194.0,168.0,187.33333333333334,181.5,181.5,181.5,181.5,181.5,181.5,76.0,80.5,80.5,80.5,80.5,80.5,80.5,42.0,43.5,43.5,43.5,43.5,43.5,43.5,68.66666666666667,67.0,67.0,67.0,67.0,67.0,67.0,156.66666666666666,160.0,160.0,160.0,160.0,160.0,160.0,7.025333333333333,6.9,6.9,6.9,6.9,6.9,6.9,50.0,27.5,27.5,27.5,27.5,27.5,27.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.0,-8907.0,8908.0,8881.5,8859.0,8881.5,8859.0,8881.5,8859.0,8881.5,8859.0,8881.5,8859.0,8881.5,8859.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.3752133404928,1466.720494168641,1500.3752133404928,1466.720494168641
0020000072,1610612765,2000-11-09,82.0,168.0,12.6,16.0,32.0,4.334,36.0,48.0,8.056000000000001,22.0,76.0,98.0,50.0,16.0,6.0,26.0,46.0,216.0,140.0,480.0,1610612751,2000-11-09,76.0,180.0,6.88,16.0,38.0,2.866,20.0,34.0,6.5,22.0,52.0,74.0,52.0,8.0,4.0,24.0,44.0,188.0,-140.0,480.0,1,28.0,0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0,0,186.0,200.0,184.5,199.0,186.0,200.0,184.5,199.0,186.0,200.0,184.5,199.0,186.0,200.0,184.5,199.0,186.0,200.0,184.5,199.0,186.0,200.0,184.5,199.0,183.33333333333334,184.8,184.8,184.8,184.8,184.8,184.8,85.33333333333333,89.2,89.2,89.2,89.2,89.2,89.2,37.333333333333336,38.0,38.0,38.0,38.0,38.0,38.0,68.0,71.6,71.6,71.6,71.6,71.6,71.6,162.66666666666666,171.6,171.6,171.6,171.6,171.6,171.6,8.655333333333333,9.351600000000001,9.351600000000001,9.351600000000001,9.351600000000001,9.351600000000001,9.351600000000001,-83.33333333333333,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,1.0,-8906.0,8907.0,8918.0,8909.5,8918.0,8909.5,8918.0,8909.5,8918.0,8909.5,8918.0,8909.5,8918.0,8909.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1466.720494168641,1500.3752133404928,1466.720494168641,1500.3752133404928
0020000073,1610612760,2000-11-09,74.0,160.0,10.338,12.0,28.0,4.0,44.0,50.0,12.0,26.0,48.0,74.0,50.0,12.0,4.0,20.0,50.0,204.0,80.0,480.0,1610612766,2000-11-09,66.0,158.0,7.018,8.0,32.0,2.2,48.0,56.0,12.35,28.0,50.0,78.0,44.0,8.0,6.0,26.0,40.0,188.0,-80.0,480.0,1,16.0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1,0,202.0,196.0,178.66666666666666,194.0,202.0,196.0,178.66666666666666,194.0,202.0,196.0,178.66666666666666,194.0,202.0,196.0,178.66666666666666,194.0,202.0,196.0,178.66666666666666,194.0,202.0,196.0,178.66666666666666,194.0,180.0,188.0,188.0,188.0,188.0,188.0,188.0,81.33333333333333,88.4,88.4,88.4,88.4,88.4,88.4,42.666666666666664,44.4,44.4,44.4,44.4,44.4,44.4,68.66666666666667,71.6,71.6,71.6,71.6,71.6,71.6,156.66666666666666,159.2,159.2,159.2,159.2,159.2,159.2,8.020000000000001,8.056000000000001,8.056000000000001,8.056000000000001,8.056000000000001,8.056000000000001,8.056000000000001,-80.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,1.0,-8891.0,8892.0,8920.5,8887.0,8920.5,8887.0,8920.5,8887.0,8920.5,8887.0,8920.5,8887.0,8920.5,8887.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1465.2878421182174,1533.685945963343,1465.2878421182174,1533.685945963343
0020000073,1610612766,2000-11-09,66.0,158.0,7.018,8.0,32.0,2.2,48.0,56.0,12.35,28.0,50.0,78.0,44.0,8.0,6.0,26.0,40.0,188.0,-80.0,480.0,1610612760,2000-11-09,74.0,160.0,10.338,12.0,28.0,4.0,44.0,50.0,12.0,26.0,48.0,74.0,50.0,12.0,4.0,20.0,50.0,204.0,80.0,480.0,0,-16.0,1,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,2,0,160.0,174.0,200.0,172.66666666666666,160.0,174.0,200.0,172.66666666666666,160.0,174.0,200.0,172.66666666666666,160.0,174.0,200.0,172.66666666666666,160.0,174.0,200.0,172.66666666666666,160.0,174.0,200.0,172.66666666666666,184.66666666666666,184.0,184.0,184.0,184.0,184.0,184.0,86.0,82.4,82.4,82.4,82.4,82.4,82.4,41.333333333333336,39.6,39.6,39.6,39.6,39.6,39.6,62.666666666666664,62.4,62.4,62.4,62.4,62.4,62.4,146.0,142.0,142.0,142.0,142.0,142.0,142.0,6.524666666666666,8.1892,8.1892,8.1892,8.1892,8.1892,8.1892,70.0,54.0,54.0,54.0,54.0,54.0,54.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,1,3,1.0,-8910.0,8911.0,8901.5,8873.333333333334,8901.5,8873.333333333334,8901.5,8873.333333333334,8901.5,8873.333333333334,8901.5,8873.333333333334,8901.5,8873.333333333334,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1533.685945963343,1465.2878421182174,1533.685945963343,1465.2878421182174
0020000074,1610612741,2000-11-09,60.0,150.0,6.072,10.0,18.0,2.266,60.0,84.0,9.916,44.0,72.0,116.0,44.0,12.0,16.0,36.0,46.0,190.0,50.0,480.0,1610612753,2000-11-09,78.0,192.0,8.384,4.0,32.0,0.786,20.0,26.0,9.668,32.0,50.0,82.0,56.0,14.0,12.0,24.0,64.0,180.0,-50.0,480.0,1,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,164.0,186.66666666666666,162.0,188.0,164.0,186.66666666666666,162.0,188.0,164.0,186.66666666666666,162.0,188.0,164.0,186.66666666666666,162.0,188.0,164.0,186.66666666666666,162.0,188.0,164.0,186.66666666666666,162.0,188.0,164.0,163.5,163.5,163.5,163.5,163.5,163.5,88.66666666666667,81.0,81.0,81.0,81.0,81.0,81.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,148.66666666666666,145.0,145.0,145.0,145.0,145.0,145.0,7.18,6.907500000000001,6.907500000000001,6.907500000000001,6.907500000000001,6.907500000000001,6.907500000000001,-93.33333333333333,-117.5,-117.5,-117.5,-117.5,-117.5,-117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,-8890.0,8892.0,8877.0,8808.0,8877.0,8808.0,8877.0,8808.0,8877.0,8808.0,8877.0,8808.0,8877.0,8808.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1452.5103643821328,1499.9109860046376,1452.5103643821328,1499.9109860046376
0020000074,1610612753,2000-11-09,78.0,192.0,8.384,4.0,32.0,0.786,20.0,26.0,9.668,32.0,50.0,82.0,56.0,14.0,12.0,24.0,64.0,180.0,-50.0,480.0,1610612741,2000-11-09,60.0,150.0,6.072,10.0,18.0,2.266,60.0,84.0,9.916,44.0,72.0,116.0,44.0,12.0,16.0,36.0,46.0,190.0,50.0,480.0,0,-10.0,0,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3,0,186.66666666666666,188.0,186.0,209.0,188.5,184.0,186.0,209.0,188.5,184.0,186.0,209.0,188.5,184.0,186.0,209.0,188.5,184.0,186.0,209.0,188.5,184.0,186.0,209.0,204.66666666666666,186.4,187.66666666666666,187.66666666666666,187.66666666666666,187.66666666666666,187.66666666666666,87.33333333333333,89.2,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,36.0,31.6,33.0,33.0,33.0,33.0,33.0,73.33333333333333,68.4,68.33333333333333,68.33333333333333,68.33333333333333,68.33333333333333,68.33333333333333,166.0,165.6,164.33333333333334,164.33333333333334,164.33333333333334,164.33333333333334,164.33333333333334,8.025333333333334,8.262,8.201666666666666,8.201666666666666,8.201666666666666,8.201666666666666,8.201666666666666,26.666666666666668,-52.0,-25.0,-25.0,-25.0,-25.0,-25.0,0.6666666666666666,0.4,0.5,0.5,0.5,0.5,0.5,0,0,1.0,-8869.0,8870.0,8883.333333333334,8911.0,8891.25,8911.0,8891.25,8911.0,8891.25,8911.0,8891.25,8911.0,8891.25,8911.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1499.9109860046376,1452.5103643821328,1499.9109860046376,1452.5103643821328
0020000075,1610612750,2000-11-09,68.0,174.0,6.462,10.0,30.0,3.7,18.0,40.0,3.294,26.0,44.0,70.0,42.0,14.0,12.0,18.0,60.0,164.0,-20.0,480.0,1610612755,2000-11-09,56.0,136.0,7.11,0.0,8.0,0.0,56.0,86.0,9.486,30.0,82.0,112.0,26.0,8.0,4.0,40.0,54.0,168.0,20.0,480.0,0,-4.0,1,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,3,1,198.0,182.0,198.0,204.0,198.0,182.0,198.0,204.0,198.0,182.0,198.0,204.0,198.0,182.0,198.0,204.0,198.0,182.0,198.0,204.0,198.0,182.0,198.0,204.0,198.66666666666666,198.0,198.0,198.0,198.0,198.0,198.0,79.33333333333333,80.0,80.0,80.0,80.0,80.0,80.0,48.666666666666664,49.2,49.2,49.2,49.2,49.2,49.2,80.0,81.2,81.2,81.2,81.2,81.2,81.2,172.0,173.2,173.2,173.2,173.2,173.2,173.2,8.323333333333332,8.6156,8.6156,8.6156,8.6156,8.6156,8.6156,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.4,0,0,1.0,-8911.0,8912.0,8906.0,8876.0,8906.0,8876.0,8906.0,8876.0,8906.0,8876.0,8906.0,8876.0,8906.0,8876.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1488.439954809095,1553.755672889298,1488.439954809095,1553.755672889298
0020000075,1610612755,2000-11-09,56.0,136.0,7.11,0.0,8.0,0.0,56.0,86.0,9.486,30.0,82.0,112.0,26.0,8.0,4.0,40.0,54.0,168.0,20.0,480.0,1610612750,2000-11-09,68.0,174.0,6.462,10.0,30.0,3.7,18.0,40.0,3.294,26.0,44.0,70.0,42.0,14.0,12.0,18.0,60.0,164.0,-20.0,480.0,1,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,207.0,192.0,181.33333333333334,156.0,207.0,192.0,181.33333333333334,156.0,207.0,192.0,181.33333333333334,156.0,207.0,192.0,181.33333333333334,156.0,207.0,192.0,181.33333333333334,156.0,207.0,192.0,181.33333333333334,156.0,182.66666666666666,191.6,191.6,191.6,191.6,191.6,191.6,89.33333333333333,85.6,85.6,85.6,85.6,85.6,85.6,38.0,41.2,41.2,41.2,41.2,41.2,41.2,62.0,68.8,68.8,68.8,68.8,68.8,68.8,151.33333333333334,151.2,151.2,151.2,151.2,151.2,151.2,6.198666666666667,7.849200000000001,7.849200000000001,7.849200000000001,7.849200000000001,7.849200000000001,7.849200000000001,63.333333333333336,108.0,108.0,108.0,108.0,108.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5,1.0,-8901.0,8902.0,8868.0,8878.666666666666,8868.0,8878.666666666666,8868.0,8878.666666666666,8868.0,8878.666666666666,8868.0,8878.666666666666,8868.0,8878.666666666666,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1553.755672889298,1488.439954809095,1553.755672889298,1488.439954809095
0020000076,1610612745,2000-11-09,62.0,136.0,7.632,10.0,26.0,2.6,36.0,48.0,8.572,20.0,50.0,70.0,46.0,14.0,4.0,40.0,36.0,170.0,70.0,480.0,1610612763,2000-11-09,62.0,134.0,8.534,8.0,16.0,2.668,24.0,28.0,6.5,14.0,50.0,64.0,28.0,10.0,2.0,38.0,48.0,156.0,-70.0,480.0,1,14.0,1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,5,1,198.0,182.0,173.0,181.0,198.0,182.0,173.0,181.0,198.0,182.0,173.0,181.0,198.0,182.0,173.0,181.0,198.0,182.0,173.0,181.0,198.0,182.0,173.0,181.0,171.33333333333334,188.0,188.0,188.0,188.0,188.0,188.0,81.33333333333333,78.4,78.4,78.4,78.4,78.4,78.4,37.333333333333336,38.0,38.0,38.0,38.0,38.0,38.0,60.666666666666664,65.2,65.2,65.2,65.2,65.2,65.2,152.66666666666666,151.2,151.2,151.2,151.2,151.2,151.2,6.520666666666667,7.5200000000000005,7.5200000000000005,7.5200000000000005,7.5200000000000005,7.5200000000000005,7.5200000000000005,6.666666666666667,32.0,32.0,32.0,32.0,32.0,32.0,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.4,1,1,2.0,-8909.0,8911.0,8929.0,8871.0,8929.0,8871.0,8929.0,8871.0,8929.0,8871.0,8929.0,8871.0,8929.0,8871.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1489.6989993055195,1531.7976612749485,1489.6989993055195,1531.7976612749485
0020000076,1610612763,2000-11-09,62.0,134.0,8.534,8.0,16.0,2.668,24.0,28.0,6.5,14.0,50.0,64.0,28.0,10.0,2.0,38.0,48.0,156.0,-70.0,480.0,1610612745,2000-11-09,62.0,136.0,7.632,10.0,26.0,2.6,36.0,48.0,8.572,20.0,50.0,70.0,46.0,14.0,4.0,40.0,36.0,170.0,70.0,480.0,0,-14.0,0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,5,0,186.66666666666666,182.0,200.0,165.0,186.66666666666666,182.0,200.0,165.0,186.66666666666666,182.0,200.0,165.0,186.66666666666666,182.0,200.0,165.0,186.66666666666666,182.0,200.0,165.0,186.66666666666666,182.0,200.0,165.0,191.33333333333334,192.0,192.0,192.0,192.0,192.0,192.0,90.0,90.4,90.4,90.4,90.4,90.4,90.4,42.0,45.6,45.6,45.6,45.6,45.6,45.6,66.66666666666667,70.0,70.0,70.0,70.0,70.0,70.0,154.66666666666666,163.6,163.6,163.6,163.6,163.6,163.6,8.179333333333334,7.9544,7.9544,7.9544,7.9544,7.9544,7.9544,96.66666666666667,86.0,86.0,86.0,86.0,86.0,86.0,0.6666666666666666,0.8,0.8,0.8,0.8,0.8,0.8,1,2,1.0,-8910.0,8911.0,8891.0,8830.5,8891.0,8830.5,8891.0,8830.5,8891.0,8830.5,8891.0,8830.5,8891.0,8830.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1531.7976612749485,1489.6989993055195,1531.7976612749485,1489.6989993055195
0020000077,1610612737,2000-11-09,66.0,162.0,6.542,4.0,14.0,1.666,22.0,32.0,11.0,24.0,64.0,88.0,36.0,18.0,20.0,40.0,38.0,158.0,-90.0,480.0,1610612756,2000-11-09,72.0,176.0,8.268,8.0,30.0,2.5,24.0,42.0,3.234,32.0,68.0,100.0,42.0,28.0,20.0,34.0,38.0,176.0,90.0,480.0,0,-18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,186.0,213.0,162.66666666666666,192.0,186.0,213.0,162.66666666666666,192.0,186.0,213.0,162.66666666666666,192.0,186.0,213.0,162.66666666666666,192.0,186.0,213.0,162.66666666666666,192.0,186.0,213.0,162.66666666666666,192.0,186.0,172.0,172.0,172.0,172.0,172.0,172.0,88.66666666666667,80.8,80.8,80.8,80.8,80.8,80.8,40.666666666666664,38.0,38.0,38.0,38.0,38.0,38.0,68.0,63.2,63.2,63.2,63.2,63.2,63.2,168.0,164.4,164.4,164.4,164.4,164.4,164.4,7.117333333333334,7.1928,7.1928,7.1928,7.1928,7.1928,7.1928,-73.33333333333333,-142.0,-142.0,-142.0,-142.0,-142.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,7.0,-5.0,-2.5,-5.333333333333333,-2.5,-5.333333333333333,-2.5,-5.333333333333333,-2.5,-5.333333333333333,-2.5,-5.333333333333333,-2.5,-5.333333333333333,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1442.835167995269,1535.1508947876275,1442.835167995269,1535.1508947876275
