date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2023-01-09,22200608.0,memphis grizzlies,1.15,0.8554945873768558,-0.01618122451661591,0.0,1,0.0,1337.5614734819435
2023-01-09,22200609.0,los angeles lakers,5.27,0.21530160583802085,0.13463946276636973,42.17530637156974,0,-42.17530637156974,1295.3861671103737
2023-01-09,22200610.0,orlando magic,2.82,0.31489513819532666,-0.11199571028917887,0.0,0,-0.0,1295.3861671103737
2023-01-10,22200611.0,miami heat,1.73,0.708749864565678,0.2261372656986229,64.76930835551869,1,47.281595099528644,1342.6677622099023
2023-01-10,22200612.0,philadelphia 76ers,1.05,0.8244047316830571,-0.13437503173279006,0.0,1,0.0,1342.6677622099023
2023-01-10,22200613.0,charlotte hornets,3.11,0.3239134924937285,0.007370961655495778,4.69040407171541,0,-4.69040407171541,1337.977358138187
2023-01-10,22200614.0,utah jazz,2.04,0.5562321949589314,0.13471367771622,66.89886790690935,1,69.57482262318572,1407.5521807613727
2023-01-10,22200615.0,phoenix suns,4.65,0.32831143439119204,0.5266481699190432,70.37760903806864,1,256.8782729889506,1664.4304537503233
2023-01-10,22200616.0,orlando magic,3.24,0.38536574729068274,0.24858502122181214,83.22152268751617,1,186.41621082003624,1850.8466645703595
2023-01-11,22200618.0,minnesota timberwolves,1.38,0.643836096291438,-0.11150618711781562,0.0,0,-0.0,1850.8466645703595
2023-01-11,22200619.0,washington wizards,1.88,0.5525883251611694,0.03886605130299842,81.74443343088079,1,71.93510141917508,1922.7817659895345
2023-01-11,22200621.0,new orleans pelicans,3.61,0.36563628427795175,0.3199469862434057,96.13908829947673,0,-96.13908829947673,1826.6426776900578
2023-01-11,22200622.0,new york knicks,1.46,0.6338918494697784,-0.0745178997741236,0.0,1,0.0,1826.6426776900578
2023-01-11,22200623.0,memphis grizzlies,1.07,0.8572818693289405,-0.08270839981803366,0.0,1,0.0,1826.6426776900578
2023-01-11,22200624.0,phoenix suns,6.55,0.26913706714256996,0.762847789783833,91.3321338845029,0,-91.3321338845029,1735.310543805555
2023-01-11,22200625.0,sacramento kings,1.21,0.8285582443918306,0.002555475714114963,21.116875957822504,1,4.434543951142725,1739.7450877566978
2023-01-12,22200626.0,oklahoma city thunder,3.92,0.24772046065494743,-0.02893579423260606,0.0,1,0.0,1739.7450877566978
2023-01-12,22200627.0,brooklyn nets,1.83,0.58697867748454,0.07417097979670828,86.9872543878349,0,-86.9872543878349,1652.757833368863
2023-01-12,22200628.0,milwaukee bucks,2.61,0.3696039060783405,-0.035333805135531415,0.0,0,-0.0,1652.757833368863
2023-01-12,22200629.0,charlotte hornets,3.11,0.3256476497475914,0.012764190715009227,9.998159332154318,0,-9.998159332154318,1642.7596740367087
2023-01-12,22200630.0,los angeles lakers,2.02,0.5297601414351384,0.07011548569897952,82.13798370183544,0,-82.13798370183544,1560.6216903348732
2023-01-12,22200631.0,cleveland cavaliers,1.76,0.6493284666883049,0.14281810137141665,78.03108451674366,1,59.303624232725184,1619.9253145675984
2023-01-13,22200632.0,new orleans pelicans,1.4,0.6897062114063581,-0.03441130403109871,0.0,1,0.0,1619.9253145675984
2023-01-13,22200633.0,indiana pacers,2.16,0.5957530404916113,0.2868265674618804,80.99626572837992,0,-80.99626572837992,1538.9290488392185
2023-01-13,22200634.0,washington wizards,2.17,0.49966597317124456,0.08427516178160055,76.94645244196093,0,-76.94645244196093,1461.9825963972576
2023-01-13,22200635.0,san antonio spurs,3.46,0.37776983706659983,0.30708363625043544,73.09912981986288,0,-73.09912981986288,1388.8834665773948
2023-01-13,22200636.0,chicago bulls,1.48,0.6451498155429111,-0.04517827299649163,0.0,0,-0.0,1388.8834665773948
2023-01-13,22200637.0,phoenix suns,2.67,0.37981039739543343,0.014093761045807285,11.721312394260043,0,-11.721312394260043,1377.1621541831348
2023-01-13,22200638.0,utah jazz,1.41,0.6898016359400326,-0.027379693324554033,0.0,1,0.0,1377.1621541831348
2023-01-13,22200639.0,denver nuggets,2.4,0.5463369944060844,0.3112087865746025,68.85810770915674,1,96.40135079281943,1473.5635049759542
2023-01-13,22200640.0,sacramento kings,1.2,0.8239327354310297,-0.011280717482764352,0.0,1,0.0,1473.5635049759542
2023-01-14,22200641.0,milwaukee bucks,2.22,0.3921607849536931,-0.12940305740280122,0.0,0,-0.0,1473.5635049759542
2023-01-14,22200642.0,boston celtics,1.26,0.7278868156390015,-0.08286261229485811,0.0,1,0.0,1473.5635049759542
2023-01-14,22200643.0,indiana pacers,3.18,0.4416077576794204,0.404312669420557,73.67817524879771,0,-73.67817524879771,1399.8853297271564
2023-01-14,22200644.0,atlanta hawks,3.01,0.3916763627457982,0.17894585186485246,69.99426648635783,1,140.68847563757922,1540.5738053647356
2023-01-14,22200645.0,minnesota timberwolves,2.32,0.4963269632700478,0.15147855478651084,77.02869026823679,1,101.67787115407255,1642.2516765188082
2023-01-14,22200646.0,utah jazz,3.03,0.5094130124028287,0.5435214275805706,82.11258382594042,0,-82.11258382594042,1560.1390926928677
2023-01-14,22200647.0,dallas mavericks,2.12,0.5704640893721316,0.20938386946891896,78.00695463464339,0,-78.00695463464339,1482.1321380582244
2023-01-15,22200648.0,detroit pistons,3.3,0.2777912004637514,-0.08328903846962044,0.0,0,-0.0,1482.1321380582244
2023-01-15,22200649.0,los angeles clippers,1.19,0.7570689717357124,-0.09908792363450228,0.0,1,0.0,1482.1321380582244
2023-01-15,22200650.0,chicago bulls,2.61,0.5500365207330188,0.43559531911317895,74.10660690291122,1,119.31163711368706,1601.4437751719115
2023-01-15,22200651.0,brooklyn nets,1.48,0.7667922450602802,0.13485252268921472,80.07218875859559,0,-80.07218875859559,1521.371586413316
2023-01-15,22200652.0,san antonio spurs,2.9,0.3087446050212724,-0.1046406454383102,0.0,0,-0.0,1521.371586413316
2023-01-15,22200653.0,denver nuggets,1.17,0.806300734449136,-0.05662814069451097,0.0,1,0.0,1521.371586413316
2023-01-15,22200654.0,dallas mavericks,3.68,0.563804741361129,1.0748014482089547,76.0685793206658,0,-76.0685793206658,1445.3030070926502
2023-01-15,22200655.0,los angeles lakers,2.42,0.48344858521888867,0.16994557622971052,72.26515035463251,0,-72.26515035463251,1373.0378567380176
2023-01-16,22200656.0,boston celtics,1.25,0.719800714576092,-0.10024910677988505,0.0,1,0.0,1373.0378567380176
2023-01-16,22200657.0,milwaukee bucks,1.41,0.665344700307271,-0.06186397256674797,0.0,1,0.0,1373.0378567380176
2023-01-16,22200658.0,new orleans pelicans,3.0,0.453510027284545,0.3605300818536349,68.65189283690088,0,-68.65189283690088,1304.3859639011166
2023-01-16,22200659.0,new york knicks,1.74,0.7214828694116335,0.25538019277624235,65.21929819505583,0,-65.21929819505583,1239.1666657060607
2023-01-16,22200660.0,washington wizards,2.14,0.5703736387392814,0.22059958690206216,61.95833328530304,0,-61.95833328530304,1177.2083324207576
2023-01-16,22200662.0,minnesota timberwolves,1.53,0.646404600941122,-0.011000960560083373,0.0,0,-0.0,1177.2083324207576
2023-01-16,22200663.0,phoenix suns,5.07,0.21432162790267953,0.08661065346658525,25.051298018985484,0,-25.051298018985484,1152.157034401772
2023-01-16,22200664.0,los angeles lakers,1.3,0.8056021827682769,0.04728283759875998,57.607851720088604,1,17.282355516026584,1169.4393899177987
2023-01-17,22200665.0,milwaukee bucks,1.75,0.6712685883457011,0.174720029604977,58.47196949588994,1,43.85397712191745,1213.2933670397163
2023-01-17,22200666.0,brooklyn nets,1.64,0.7078585387353363,0.1608880035259515,60.66466835198582,0,-60.66466835198582,1152.6286986877305
2023-01-17,22200667.0,denver nuggets,1.37,0.748552324299074,0.025516684289731528,57.63143493438653,1,21.323630925723023,1173.9523296134535
2023-01-17,22200668.0,philadelphia 76ers,1.85,0.5524389112433796,0.022011985800252376,30.401202364264154,1,25.841022009624535,1199.793351623078
2023-01-18,22200669.0,new york knicks,1.43,0.7396720667710572,0.057731055482611815,59.9896675811539,0,-59.9896675811539,1139.803684041924
2023-01-18,22200670.0,dallas mavericks,1.68,0.6499155398654307,0.09185810697392355,56.9901842020962,0,-56.9901842020962,1082.8134998398277
2023-01-18,22200671.0,houston rockets,2.1,0.4635774928659652,-0.026487264981472913,0.0,0,-0.0,1082.8134998398277
2023-01-18,22200672.0,cleveland cavaliers,3.2,0.33651420637358886,0.07684546039548446,37.822409962562446,0,-37.822409962562446,1044.9910898772653
2023-01-18,22200673.0,new orleans pelicans,2.21,0.6276759372600816,0.38716382134478045,52.249554493863265,0,-52.249554493863265,992.741535383402
2023-01-18,22200674.0,oklahoma city thunder,1.53,0.6742522621358807,0.03160596106789754,49.63707676917011,1,26.307650687660157,1019.0491860710622
2023-01-18,22200675.0,los angeles clippers,3.48,0.38577705828232106,0.3425041628224772,50.95245930355311,0,-50.95245930355311,968.096726767509
2023-01-18,22200676.0,minnesota timberwolves,3.9,0.23569630360863242,-0.08078441592633367,0.0,0,-0.0,968.096726767509
2023-01-19,22200678.0,detroit pistons,3.11,0.33176058237284,0.03177541117953242,14.578991258102867,0,-14.578991258102867,953.5177355094062
2023-01-19,22200679.0,boston celtics,1.3,0.7906952430540594,0.02790381597027719,47.67588677547031,1,14.302766032641095,967.8205015420473
2023-01-19,22200680.0,minnesota timberwolves,2.35,0.670706821908816,0.5761610314857177,48.39102507710237,1,65.3278838540882,1033.1483853961354
2023-01-19,22200681.0,phoenix suns,2.16,0.43697918884468456,-0.056124952095481295,0.0,1,0.0,1033.1483853961354
2023-01-19,22200682.0,philadelphia 76ers,1.69,0.6577786597595455,0.1116459349936319,51.65741926980677,1,35.64361929616667,1068.792004692302
2023-01-20,22200683.0,new orleans pelicans,1.82,0.5718169060746013,0.04070676905577447,53.05740158983874,0,-53.05740158983874,1015.7346031024633
2023-01-20,22200684.0,new york knicks,2.19,0.4260160647673379,-0.0670248181595301,0.0,0,-0.0,1015.7346031024633
2023-01-20,22200685.0,golden state warriors,4.4,0.3115494310207319,0.37081749649122053,50.786730155123166,1,172.6748825274188,1188.409485629882
2023-01-20,22200686.0,dallas mavericks,2.0,0.5307435781786697,0.06148715635733937,59.42047428149411,1,59.42047428149411,1247.8299599113761
2023-01-20,22200687.0,san antonio spurs,3.21,0.382367129309594,0.2273984850837968,62.39149799556881,0,-62.39149799556881,1185.4384619158072
2023-01-20,22200688.0,denver nuggets,1.27,0.7414851782845175,-0.058313823578662716,0.0,1,0.0,1185.4384619158072
2023-01-20,22200689.0,brooklyn nets,2.46,0.5269921442011011,0.29640067473470866,59.27192309579036,1,86.53700771985393,1271.9754696356613
2023-01-20,22200690.0,los angeles lakers,2.76,0.3674978317645556,0.01429401567017341,10.330475735822912,1,18.181637295048322,1290.1571069307097
2023-01-20,22200691.0,oklahoma city thunder,2.5,0.43593185448200733,0.08982963620501827,64.5078553465355,0,-64.5078553465355,1225.6492515841742
2023-01-21,22200692.0,boston celtics,1.6,0.592012827323172,-0.05277947628292484,0.0,1,0.0,1225.6492515841742
2023-01-21,22200693.0,orlando magic,2.82,0.3648087213893803,0.028760594318052335,19.36835214342687,0,-19.36835214342687,1206.2808994407474
2023-01-21,22200694.0,atlanta hawks,1.28,0.7794226799025659,-0.0023389697247156727,0.0,0,-0.0,1206.2808994407474
2023-01-21,22200695.0,cleveland cavaliers,1.61,0.604596804977846,-0.026599143985667928,0.0,1,0.0,1206.2808994407474
2023-01-21,22200696.0,minnesota timberwolves,1.25,0.8492948907315366,0.06161861341442079,60.31404497203737,1,15.078511243009343,1221.3594106837568
2023-01-21,22200697.0,phoenix suns,1.61,0.642795308222285,0.03490044623787897,61.06797053418784,1,37.25146202585459,1258.6108727096114
2023-01-21,22200698.0,philadelphia 76ers,2.3,0.44837395558210424,0.03126009783883965,30.26484540148447,1,39.34429902192981,1297.9551717315412
2023-01-22,22200699.0,new orleans pelicans,3.1,0.36626557319534814,0.1354232769055792,64.89775858657707,0,-64.89775858657707,1233.0574131449641
2023-01-22,22200700.0,new york knicks,1.94,0.5442607331761433,0.055865822361718,61.65287065724821,0,-61.65287065724821,1171.4045424877158
2023-01-22,22200701.0,dallas mavericks,1.72,0.6549855059957552,0.126575070312699,58.570227124385795,0,-58.570227124385795,1112.83431536333
2023-01-22,22200702.0,denver nuggets,1.53,0.6932765887301803,0.060713180757175855,55.641715768166506,0,-55.641715768166506,1057.1925995951635
2023-01-22,22200703.0,phoenix suns,3.55,0.3555181301213696,0.2620893619308622,52.85962997975818,1,134.79205644838336,1191.984656043547
2023-01-22,22200704.0,brooklyn nets,3.13,0.4838491281132799,0.5144477709945661,59.59923280217735,1,126.94636586863774,1318.9310219121846
2023-01-22,22200705.0,los angeles lakers,2.62,0.4509478852139365,0.18148345926051357,65.94655109560924,1,106.83341277488697,1425.7644346870716
2023-01-23,22200706.0,detroit pistons,4.42,0.30232082259995485,0.3362580358918005,71.28822173435358,0,-71.28822173435358,1354.476212952718
2023-01-23,22200707.0,boston celtics,1.3,0.6882212831858174,-0.1053123318584373,0.0,0,-0.0,1354.476212952718
2023-01-23,22200708.0,chicago bulls,1.78,0.5484820986312954,-0.023701864436294184,0.0,1,0.0,1354.476212952718
2023-01-23,22200709.0,minnesota timberwolves,1.36,0.7233999674122743,-0.01617604431930686,0.0,0,-0.0,1354.476212952718
2023-01-23,22200710.0,utah jazz,1.23,0.7456580863051053,-0.08284055384472047,0.0,1,0.0,1354.476212952718
2023-01-23,22200711.0,san antonio spurs,3.43,0.300768798739001,0.03163697967477341,17.634377127221892,0,-17.634377127221892,1336.8418358254962
2023-01-23,22200712.0,memphis grizzlies,2.2,0.5855268854831478,0.2881591480629253,66.84209179127481,0,-66.84209179127481,1269.9997440342213
2023-01-24,22200715.0,new york knicks,2.12,0.5662382500291526,0.20042509006180365,63.499987201711065,1,71.1199856659164,1341.1197297001377
