date,game_id,team,odds,prob,ev,stake,won,gain,bankroll,comment
2021-11-09,22100155,milwaukee bucks,1.31,0.7077072731299704,-0.0729034721997387,0.0,1,0.0,1065.457986735238,ev trop bas (-0.073)
2021-11-09,22100156,atlanta hawks,4.25,0.2557227618156394,0.0868217377164675,0.0,0,0.0,1065.457986735238,odds hors limites
2021-11-09,22100157,portland trail blazers,2.2,0.44865570630915763,-0.012957446119853167,0.0,0,0.0,1065.457986735238,ev trop bas (-0.013)
2021-11-10,22100158,washington wizards,1.59,0.5638853915438896,-0.10342222744521545,0.0,1,0.0,1065.457986735238,ev trop bas (-0.103)
2021-11-10,22100159,brooklyn nets,1.2,0.8217772749022397,-0.01386727011731237,0.0,1,0.0,1065.457986735238,ev trop bas (-0.014)
2021-11-10,22100160,boston celtics,1.61,0.5962365630938425,-0.04005913341891343,0.0,1,0.0,1065.457986735238,ev trop bas (-0.040)
2021-11-10,22100161,new york knicks,1.58,0.6078409493087413,-0.039611300092188606,0.0,0,0.0,1065.457986735238,ev trop bas (-0.040)
2021-11-10,22100162,houston rockets,1.65,0.5685805581129582,-0.06184207911361905,0.0,0,0.0,1065.457986735238,ev trop bas (-0.062)
2021-11-10,22100163,dallas mavericks,2.27,0.41109804364006275,-0.0668074409370576,0.0,0,0.0,1065.457986735238,ev trop bas (-0.067)
2021-11-10,22100164,memphis grizzlies,1.51,0.6139605188252656,-0.07291961657384893,0.0,0,0.0,1065.457986735238,ev trop bas (-0.073)
2021-11-10,22100165,new orleans pelicans,1.52,0.6433372413109281,-0.022127393207389323,0.0,0,0.0,1065.457986735238,ev trop bas (-0.022)
2021-11-10,22100166,sacramento kings,1.92,0.5625140979926596,0.08002706814590632,0.0,0,0.0,1065.457986735238,diff proba trop faible (0.016)
2021-11-10,22100167,denver nuggets,2.31,0.4438957839773241,0.0253992609876188,0.0,1,0.0,1065.457986735238,ev trop bas (0.025)
2021-11-10,22100168,phoenix suns,1.45,0.6520685914098573,-0.05450054245570701,0.0,1,0.0,1065.457986735238,ev trop bas (-0.055)
2021-11-10,22100169,golden state warriors,1.28,0.7450216228258021,-0.04637232278297332,0.0,1,0.0,1065.457986735238,ev trop bas (-0.046)
2021-11-10,22100170,miami heat,1.44,0.6657728273436094,-0.04128712862520245,0.0,0,0.0,1065.457986735238,ev trop bas (-0.041)
2021-11-11,22100171,philadelphia 76ers,1.58,0.6425396414657844,0.015212633515939267,0.0,0,0.0,1065.457986735238,ev trop bas (0.015)
2021-11-11,22100172,indiana pacers,5.25,0.18859141512482244,-0.009895070594682198,0.0,1,0.0,1065.457986735238,odds hors limites
2021-11-11,22100173,los angeles clippers,1.47,0.6828500214896804,0.0037895315898301973,0.0,1,0.0,1065.457986735238,ev trop bas (0.004)
2021-11-12,22100174,new york knicks,1.61,0.6542677434633527,0.053371066975997916,21.30915973470476,0,-21.30915973470476,1044.1488270005332,bet placed
2021-11-12,22100175,boston celtics,1.37,0.6594203452587832,-0.09659412699546688,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.097)
2021-11-12,22100176,cleveland cavaliers,1.41,0.5965702261781048,-0.1588359810888722,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.159)
2021-11-12,22100177,portland trail blazers,1.35,0.6762886040693251,-0.08701038450641108,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.087)
2021-11-12,22100178,phoenix suns,1.71,0.5175584573211236,-0.11497503798087871,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.115)
2021-11-12,22100179,brooklyn nets,1.16,0.8252485470926887,-0.042711685372481156,0.0,1,0.0,1044.1488270005332,odds hors limites
2021-11-12,22100180,sacramento kings,1.44,0.6275979404521516,-0.0962589657489018,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.096)
2021-11-12,22100181,dallas mavericks,1.65,0.5973346606132647,-0.014397809988113353,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.014)
2021-11-12,22100182,atlanta hawks,2.15,0.4397202892344516,-0.054601378145929025,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.055)
2021-11-12,22100183,chicago bulls,2.57,0.35996008566418175,-0.07490257984305293,0.0,0,0.0,1044.1488270005332,odds hors limites
2021-11-12,22100184,los angeles lakers,1.69,0.5592952001674543,-0.05479111171700235,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.055)
