gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
0021500003,1610612744,Golden State,Warriors,GSW,warriors,201578,Marreese,Speights,M. Speights,marreese-speights,,,,10:42,0.344,0.286,0.35,1.0,0.333,0.667,0.667,0.667,0.111,0.333,0.25,0.25,0.0,0.333,0.0,0.125,0.6,0.429
0021500003,1610612744,Golden State,Warriors,GSW,warriors,2733,Shaun,Livingston,S. Livingston,shaun-livingston,,,,21:20,0.105,0.2,0.15,0.0,0.167,0.0,0.0,0.0,0.176,0.111,0.182,0.0,0.0,0.25,0.0,0.067,0.0,0.15
0021500003,1610612744,Golden State,Warriors,GSW,warriors,201575,Brandon,Rush,B. Rush,brandon-rush,,,,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500003,1610612744,Golden State,Warriors,GSW,warriors,201574,Jason,Thompson,J. Thompson,jason-thompson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500007,1610612762,Utah,Jazz,UTA,jazz,202330,Gordon,Hayward,G. Hayward,gordon-hayward,F,,,35:27,0.23,0.185,0.2,0.0,0.182,0.273,0.353,0.25,0.12,0.138,0.071,0.333,0.333,0.25,0.0,0.167,0.313,0.194
0021500007,1610612762,Utah,Jazz,UTA,jazz,202324,Derrick,Favors,D. Favors,derrick-favors,F,,,34:42,0.292,0.385,0.278,0.0,0.0,0.6,0.533,0.5,0.16,0.207,0.077,0.167,0.333,0.333,0.0,0.158,0.357,0.413
0021500007,1610612762,Utah,Jazz,UTA,jazz,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,37:25,0.125,0.107,0.103,0.0,0.0,0.0,0.0,0.0,0.444,0.414,0.091,0.375,0.25,0.6,0.0,0.222,0.083,0.09
0021500007,1610612762,Utah,Jazz,UTA,jazz,203918,Rodney,Hood,R. Hood,rodney-hood,G,,,29:25,0.271,0.222,0.306,0.0,0.778,0.0,0.0,0.5,0.15,0.182,0.462,0.125,0.0,0.0,1.0,0.278,0.143,0.207
0021500007,1610612762,Utah,Jazz,UTA,jazz,203526,Raul,Neto,R. Neto,raul-neto,G,,,26:27,0.137,0.136,0.154,1.0,0.286,0.0,0.0,0.0,0.045,0.043,0.231,0.167,0.0,0.0,0.0,0.083,0.091,0.145
0021500007,1610612762,Utah,Jazz,UTA,jazz,203504,Trey,Burke,T. Burke,trey-burke,,,,15:35,0.088,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.091,0.071,0.5,0.2,0.0,0.0,0.5,0.286,0.0,0.0
0021500007,1610612762,Utah,Jazz,UTA,jazz,202692,Alec,Burks,A. Burks,alec-burks,,,,26:26,0.321,0.4,0.359,0.0,0.0,0.462,0.389,0.0,0.375,0.333,0.333,0.0,0.0,0.0,0.5,0.286,0.4,0.409
0021500007,1610612762,Utah,Jazz,UTA,jazz,1626168,Trey,Lyles,T. Lyles,trey-lyles,,,,8:14,0.056,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.2,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500007,1610612762,Utah,Jazz,UTA,jazz,204060,Joe,Ingles,J. Ingles,joe-ingles,,,,16:23,0.125,0.167,0.148,0.0,0.2,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.121
0021500007,1610612762,Utah,Jazz,UTA,jazz,202407,Elijah,Millsap,E. Millsap,elijah-millsap,,,,9:56,0.056,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.0,0.0,1.0,0.0,0.0,0.333,0.2,0.0
0021500007,1610612762,Utah,Jazz,UTA,jazz,202344,Trevor,Booker,T. Booker,trevor-booker,,NWT - SUSPENSION,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500007,1610612762,Utah,Jazz,UTA,jazz,203187,Chris,Johnson,C. Johnson,chris-johnson,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500007,1610612762,Utah,Jazz,UTA,jazz,202353,Tibor,Pleiss,T. Pleiss,tibor-pleiss,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
