date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2023-11-25,22300239.0,oklahoma city thunder,1.88,0.7270046480877288,0.3667687384049301,19.20513809555466,0,-19.20513809555466,941.0517666821783
2023-11-29,22300262.0,philadelphia 76ers,2.09,0.6497488158182244,0.3579750250600888,18.821035333643565,0,-18.821035333643565,922.2307313485347
2024-01-07,22300499.0,orlando magic,2.02,0.6165092934528315,0.24534877277471945,18.444614626970694,1,18.813506919510107,941.0442382680449
2024-01-19,22300588.0,new orleans pelicans,1.66,0.7130312254763611,0.18363183429075947,18.820884765360898,0,-18.820884765360898,922.223353502684
2024-01-25,22300631.0,new york knicks,2.05,0.6027490096444201,0.2356354697710612,18.44446707005368,1,19.36669042355636,941.5900439262404
2024-01-26,22300636.0,indiana pacers,2.48,0.5292503901745373,0.31254096763285255,18.831800878524806,1,27.871065300216713,969.4611092264571
2024-01-27,22300643.0,new york knicks,1.49,0.774341545401635,0.15376890264843612,19.389222184529142,1,9.500718870419279,978.9618280968764
2024-01-29,22300658.0,cleveland cavaliers,1.93,0.6390513987487757,0.23336919958513702,19.579236561937527,1,18.208690002601898,997.1705180994783
2024-01-30,22300671.0,new york knicks,1.62,0.7839051689657831,0.26992637372456874,19.943410361989567,1,12.364914424433534,1009.5354325239118
2024-02-01,22300685.0,new york knicks,1.74,0.7973343795004209,0.3873618203307323,20.190708650478236,1,14.941124401353894,1024.4765569252656
2024-02-03,22300698.0,philadelphia 76ers,1.72,0.7242894159674502,0.24577779546401435,20.489531138505313,0,-20.489531138505313,1003.9870257867603
2024-02-03,22300701.0,new york knicks,1.63,0.7755083215084966,0.26407856405884944,20.079740515735207,0,-20.079740515735207,983.9072852710251
2024-02-05,22300715.0,philadelphia 76ers,2.08,0.6848029754765439,0.4243901889912114,19.6781457054205,0,-19.6781457054205,964.2291395656046
2024-02-05,22300717.0,brooklyn nets,1.85,0.6310876704437413,0.16751219032092135,19.28458279131209,0,-19.28458279131209,944.9445567742924
2024-02-06,22300720.0,brooklyn nets,2.17,0.5683983037000861,0.23342431902918692,18.89889113548585,0,-18.89889113548585,926.0456656388066
2024-02-07,22300727.0,philadelphia 76ers,2.17,0.6810279507889968,0.47783065321212304,18.52091331277613,0,-18.52091331277613,907.5247523260305
2024-02-09,22300742.0,philadelphia 76ers,2.23,0.648729779026569,0.4466674072292489,18.15049504652061,0,-18.15049504652061,889.3742572795098
2024-02-10,22300755.0,new york knicks,2.18,0.7637140497793797,0.6648966285190478,17.787485145590196,0,-17.787485145590196,871.5867721339197
2024-02-12,22300765.0,new york knicks,1.83,0.6601720379240736,0.20811482940105486,17.431735442678395,0,-17.431735442678395,854.1550366912413
2024-02-14,22300778.0,new york knicks,2.2,0.5763513359685722,0.26797293913085896,17.08310073382483,0,-17.08310073382483,837.0719359574165
2024-02-26,22300830.0,memphis grizzlies,1.98,0.630308709459798,0.24801124473039993,16.74143871914833,0,-16.74143871914833,820.3304972382682
2024-02-28,22300848.0,los angeles clippers,1.7,0.6766154454429218,0.15024625725296703,16.406609944765364,0,-16.406609944765364,803.9238872935028
2024-02-29,22300852.0,new york knicks,2.22,0.6182192775003595,0.3724467960507982,16.078477745870057,0,-16.078477745870057,787.8454095476328
2024-03-01,22300861.0,memphis grizzlies,1.77,0.6796774226820782,0.20302903814727835,15.756908190952657,0,-15.756908190952657,772.0885013566801
